date,Infra,Infra_Util_CapUtil_idx,Infra_Util_CapUtil_raw,Infra_Macro
2006-01-31,98.38829333877533,98.38829333877533,81.9604,98.38829333877533
2006-02-28,101.09479850665643,101.09479850665643,84.215,101.09479850665643
2006-03-31,103.04454821555046,103.04454821555046,85.8392,103.04454821555046
2006-04-30,102.61215082289954,102.61215082289954,85.479,102.61215082289954
2006-05-31,103.82591263219811,103.82591263219811,86.4901,103.82591263219811
2006-06-30,103.69782600866715,103.69782600866715,86.3834,103.69782600866715
2006-07-31,105.26043479826659,105.26043479826659,87.6851,105.26043479826659
2006-08-31,104.27955775902429,104.27955775902429,86.868,104.27955775902429
2006-09-30,100.43299761113047,100.43299761113047,83.6637,100.43299761113047
2006-10-31,101.56512970721343,101.56512970721343,84.6068,101.56512970721343
2006-11-30,103.17179453321008,103.17179453321008,85.9452,103.17179453321008
2006-12-31,100.81077512214445,100.81077512214445,83.9784,100.81077512214445
2007-01-31,102.34421329363887,102.34421329363887,85.2558,102.34421329363887
2007-02-28,106.74429492335211,106.74429492335211,88.9212,106.74429492335211
2007-03-31,103.03494471987804,103.03494471987804,85.8312,103.03494471987804
2007-04-30,103.7099504219536,103.7099504219536,86.3935,103.7099504219536
2007-05-31,104.453621118087,104.453621118087,87.013,104.453621118087
2007-06-30,102.30423874290241,102.30423874290241,85.2225,102.30423874290241
2007-07-31,100.84930914853005,100.84930914853005,84.0105,100.84930914853005
2007-08-31,105.26295571588058,105.26295571588058,87.6872,105.26295571588058
2007-09-30,105.70735747812203,105.70735747812203,88.0574,105.70735747812203
2007-10-31,105.46823043587865,105.46823043587865,87.8582,105.46823043587865
2007-11-30,104.38255525011104,104.38255525011104,86.9538,104.38255525011104
2007-12-31,101.80953867207666,101.80953867207666,84.8104,101.80953867207666
2008-01-31,102.92390430116562,102.92390430116562,85.7387,102.92390430116562
2008-02-29,103.73095806873702,103.73095806873702,86.411,103.73095806873702
2008-03-31,102.79209632306161,102.79209632306161,85.6289,102.79209632306161
2008-04-30,102.92858600530592,102.92858600530592,85.7426,102.92858600530592
2008-05-31,101.16046240831662,101.16046240831662,84.2697,101.16046240831662
2008-06-30,102.99749108675557,102.99749108675557,85.8,102.99749108675557
2008-07-31,101.46309256569393,101.46309256569393,84.5218,101.46309256569393
2008-08-31,97.47031919618742,97.47031919618742,81.1957,97.47031919618742
2008-09-30,99.68824652173392,99.68824652173392,83.0433,99.68824652173392
2008-10-31,99.84718437511255,99.84718437511255,83.1757,99.84718437511255
2008-11-30,101.25205574829239,101.25205574829239,84.346,101.25205574829239
2008-12-31,100.52627156284888,100.52627156284888,83.7414,100.52627156284888
2009-01-31,100.13084762853678,100.13084762853678,83.412,100.13084762853678
2009-02-28,97.49960985798832,97.49960985798832,81.2201,97.49960985798832
2009-03-31,98.61013408880834,98.61013408880834,82.1452,98.61013408880834
2009-04-30,97.6276964815193,97.6276964815193,81.3268,97.6276964815193
2009-05-31,96.66974778819491,96.66974778819491,80.5288,96.66974778819491
2009-06-30,95.20749552837233,95.20749552837233,79.3107,95.20749552837233
2009-07-31,93.5655378557795,93.5655378557795,77.9429,93.5655378557795
2009-08-31,94.6417295895706,94.6417295895706,78.8394,94.6417295895706
2009-09-30,95.67878707849657,95.67878707849657,79.7033,95.67878707849657
2009-10-31,96.805277120872,96.805277120872,80.6417,96.805277120872
2009-11-30,96.05296327863343,96.05296327863343,80.015,96.05296327863343
2009-12-31,99.9837941010528,99.9837941010528,83.2895,99.9837941010528
2010-01-31,100.47669351644,100.47669351644,83.7001,100.47669351644
2010-02-28,101.89116838529225,101.89116838529225,84.8784,101.89116838529225
2010-03-31,98.67783873329893,98.67783873329893,82.2016,98.67783873329893
2010-04-30,95.96377081257579,95.96377081257579,79.9407,95.96377081257579
2010-05-31,99.16605644454582,99.16605644454582,82.6083,99.16605644454582
2010-06-30,101.12636999867952,101.12636999867952,84.2413,101.12636999867952
2010-07-31,100.13348858984669,100.13348858984669,83.4142,100.13348858984669
2010-08-31,100.19975270998643,100.19975270998643,83.4694,100.19975270998643
2010-09-30,100.11200076827966,100.11200076827966,83.3963,100.11200076827966
2010-10-31,96.80635751413516,96.80635751413516,80.6426,96.80635751413516
2010-11-30,97.52818025761377,97.52818025761377,81.2439,97.52818025761377
2010-12-31,101.80941862838073,101.80941862838073,84.8103,101.80941862838073
2011-01-31,100.13132780332042,100.13132780332042,83.4124,100.13132780332042
2011-02-28,98.61109443837557,98.61109443837557,82.146,98.61109443837557
2011-03-31,98.29946100380538,98.29946100380538,81.8864,98.29946100380538
2011-04-30,97.88531025293207,97.88531025293207,81.5414,97.88531025293207
2011-05-31,96.68715412410118,96.68715412410118,80.5433,96.68715412410118
2011-06-30,98.19718377489406,98.19718377489406,81.8012,98.19718377489406
2011-07-31,99.77419780800211,99.77419780800211,83.1149,99.77419780800211
2011-08-31,99.44803908622738,99.44803908622738,82.8432,99.44803908622738
2011-09-30,97.55122864722759,97.55122864722759,81.2631,97.55122864722759
2011-10-31,95.8984670420033,95.8984670420033,79.8863,95.8984670420033
2011-11-30,95.93472023816669,95.93472023816669,79.9165,95.93472023816669
2011-12-31,94.57030359050694,94.57030359050694,78.7799,94.57030359050694
2012-01-31,92.29931695137029,92.29931695137029,76.8881,92.29931695137029
2012-02-29,92.78741461892129,92.78741461892129,77.2947,92.78741461892129
2012-03-31,93.45653817989748,93.45653817989748,77.8521,93.45653817989748
2012-04-30,95.17460355569428,95.17460355569428,79.2833,95.17460355569428
2012-05-31,99.27277529020563,99.27277529020563,82.6972,99.27277529020563
2012-06-30,95.87805961369938,95.87805961369938,79.8693,95.87805961369938
2012-07-31,97.75530293026662,97.75530293026662,81.4331,97.75530293026662
2012-08-31,96.29545154436215,96.29545154436215,80.217,96.29545154436215
2012-09-30,94.15819358246402,94.15819358246402,78.4366,94.15819358246402
2012-10-31,95.01134412926305,95.01134412926305,79.1473,95.01134412926305
2012-11-30,94.74376673109013,94.74376673109013,78.9244,94.74376673109013
2012-12-31,92.87456634214854,92.87456634214854,77.3673,92.87456634214854
2013-01-31,93.8727296736012,93.8727296736012,78.1988,93.8727296736012
2013-02-28,94.0356289689447,94.0356289689447,78.3345,94.0356289689447
2013-03-31,97.48316387164928,97.48316387164928,81.2064,97.48316387164928
2013-04-30,96.9996278645427,96.9996278645427,80.8036,96.9996278645427
2013-05-31,95.29764834399722,95.29764834399722,79.3858,95.29764834399722
2013-06-30,94.24762613591348,94.24762613591348,78.5111,94.24762613591348
2013-07-31,94.05987779551756,94.05987779551756,78.3547,94.05987779551756
2013-08-31,93.74812431725148,93.74812431725148,78.095,93.74812431725148
2013-09-30,95.08841218203426,95.08841218203426,79.2115,95.08841218203426
2013-10-31,96.25883821711103,96.25883821711103,80.1865,96.25883821711103
2013-11-30,96.81356013588946,96.81356013588946,80.6486,96.81356013588946
2013-12-31,99.02500510185706,99.02500510185706,82.4908,99.02500510185706
2014-01-31,100.28078220472251,100.28078220472251,83.5369,100.28078220472251
2014-02-28,99.21395387921204,99.21395387921204,82.6482,99.21395387921204
2014-03-31,98.89871913376469,98.89871913376469,82.3856,98.89871913376469
2014-04-30,96.28332713107572,96.28332713107572,80.2069,96.28332713107572
2014-05-31,96.04071882165108,96.04071882165108,80.0048,96.04071882165108
